Date,FIPS,Week,Dist_Total,Dist_Janssen,Dist_Moderna,Dist_Pfizer,Given_Total,Given_Janssen,Given_Moderna,Given_Pfizer
2021-02-14,54,7,395600,0,0,0,386583,0,179915,206668
2021-02-14,13,7,2020275,0,0,0,1437718,0,782999,654562
2021-02-14,41,7,841550,0,0,0,671315,0,313777,356894
2021-02-14,18,7,1388375,0,0,0,1058874,0,474411,583790
2021-02-14,49,7,579700,0,0,0,510267,0,233289,276978
2021-02-14,6,7,8059325,0,0,0,5820388,0,2847201,2973187
2021-02-14,37,7,2067725,0,0,0,1617435,0,632554,984552
2021-02-14,31,7,407500,0,0,0,285708,0,158358,126892
2021-02-14,12,7,4514300,0,0,0,3467856,0,1753539,1711441
2021-02-14,16,7,329575,0,0,0,242295,0,128887,113318
2021-02-14,29,7,1129975,0,0,0,848026,0,289294,558597
2021-02-14,1,7,965550,0,0,0,612254,0,319061,293193
2021-02-14,20,7,581975,0,0,0,389983,0,209593,180361
2021-02-14,53,7,1437825,0,0,0,1166471,0,608732,557170
2021-02-14,4,7,1393575,0,0,0,1089155,0,468121,620821
2021-02-14,25,7,1502925,0,0,0,1085584,0,515985,569574
2021-02-14,21,7,892100,0,0,0,678768,0,377016,301723
2021-02-14,51,7,1596425,0,0,0,1355231,0,621569,733597
2021-02-14,50,7,138025,0,0,0,106787,0,54209,52496
2021-02-14,40,7,816650,0,0,0,682354,0,337951,344399
2021-02-14,48,7,5099325,0,0,0,4133747,0,2147413,1986334
2021-02-14,27,7,1132350,0,0,0,870743,0,358084,512549
2021-02-14,33,7,311875,0,0,0,208541,0,120911,87603
2021-02-14,46,7,182025,0,0,0,160223,0,79928,80282
2021-02-14,23,7,299375,0,0,0,193246,0,99267,93963
2021-02-14,42,7,2689425,0,0,0,1822327,0,938932,883352
2021-02-14,5,7,630700,0,0,0,472536,0,196262,276244
2021-02-14,38,7,155375,0,0,0,148916,0,73628,75288
2021-02-14,47,7,1361700,0,0,0,967085,0,435976,530145
2021-02-14,22,7,895150,0,0,0,769155,0,291625,476864
2021-02-14,30,7,199825,0,0,0,176810,0,97078,79679
2021-02-14,35,7,429950,0,0,0,419882,0,171273,248201
2021-02-14,11,7,193900,0,0,0,121313,0,52832,68481
2021-02-14,9,7,854725,0,0,0,674704,0,312510,362185
2021-02-13,19,6,595775,0,0,0,432473,0,253915,178439
2021-02-13,5,6,630700,0,0,0,457386,0,190159,267197
2021-02-13,35,6,429950,0,0,0,399911,0,162260,237276
2021-02-13,38,6,155375,0,0,0,144179,0,70648,73531
2021-02-13,18,6,1387975,0,0,0,1018783,0,453838,564312
2021-02-13,54,6,395600,0,0,0,376113,0,174009,202104
2021-02-13,12,6,4441375,0,0,0,3351430,0,1683858,1664699
2021-02-13,55,6,1082100,0,0,0,916129,0,371903,544143
2021-02-13,30,6,199825,0,0,0,167360,0,92774,74533
2021-02-13,31,6,407500,0,0,0,273950,0,150803,122710
2021-02-13,23,6,299375,0,0,0,193246,0,99267,93963
2021-02-13,9,6,847200,0,0,0,654766,0,304972,349787
2021-02-13,28,6,613900,0,0,0,407723,0,224382,183096
2021-02-13,15,6,310400,0,0,0,217780,0,62010,62010
2021-02-13,39,6,2315100,0,0,0,1613153,0,924894,687376
2021-02-13,42,6,2682600,0,0,0,1678229,0,854544,823654
2021-02-13,56,6,122000,0,0,0,89138,0,43186,45923
2021-02-13,24,6,1192675,0,0,0,812231,0,404034,407816
2021-02-13,6,6,8051475,0,0,0,5562553,0,2714297,2848256
2021-02-13,10,6,188075,0,0,0,142103,0,68542,73538
2021-02-13,46,6,182025,0,0,0,155026,0,78058,76955
2021-02-13,13,6,2020275,0,0,0,1328795,0,722836,605812
2021-02-13,32,6,533800,0,0,0,411057,0,199598,211459
2021-02-13,4,6,1393475,0,0,0,1041021,0,441389,599426
2021-02-13,34,6,1775575,0,0,0,1309703,0,717479,591749
2021-02-13,49,6,579700,0,0,0,510267,0,233289,276978
2021-02-13,20,6,581975,0,0,0,367891,0,194168,173694
2021-02-13,22,6,895150,0,0,0,735622,0,273433,461563
2021-02-13,50,6,138025,0,0,0,102716,0,52342,50297
2021-02-13,41,6,841550,0,0,0,650929,0,300995,349301
2021-02-13,26,6,1919675,0,0,0,1537856,0,564981,972875
2021-02-13,27,6,1130550,0,0,0,831483,0,338287,493089
2021-02-13,37,6,2047050,0,0,0,1523425,0,581100,941996
2021-02-13,1,6,963600,0,0,0,601159,0,313843,287316
2021-02-13,17,6,2561800,0,0,0,1772568,0,849585,922425
2021-02-13,8,6,1210475,0,0,0,885581,0,446057,439287
2021-02-13,25,6,1502725,0,0,0,1009560,0,476656,532881
2021-02-13,21,6,892100,0,0,0,649810,0,362025,287762
2021-02-13,33,6,311875,0,0,0,200675,0,115550,85098
2021-02-13,29,6,1129875,0,0,0,806902,0,270651,536120
2021-02-13,40,6,815675,0,0,0,660835,0,325962,334869
2021-02-13,45,6,891450,0,0,0,674843,0,189175,485050
2021-02-13,11,6,193900,0,0,0,116261,0,51226,65035
2021-02-13,47,6,1357425,0,0,0,926787,0,411564,514283
2021-02-13,44,6,228650,0,0,0,136904,0,72198,64706
2021-02-13,48,6,5098825,0,0,0,4007986,0,2092991,1914995
2021-02-13,2,6,271550,0,0,0,175138,0,71979,103129
2021-02-13,51,6,1596425,0,0,0,1330305,0,607047,723208
2021-02-13,53,6,1437825,0,0,0,1121779,0,584509,536719
2021-02-13,16,6,328600,0,0,0,221585,0,118195,103304
2021-02-13,36,6,3941225,0,0,0,2821335,0,1430470,1390557
2021-02-12,48,6,5095175,0,0,0,3873581,0,2016532,1857049
2021-02-12,16,6,320800,0,0,0,214063,0,114180,99798
2021-02-12,29,6,1116475,0,0,0,717483,0,242121,475235
2021-02-12,54,6,387700,0,0,0,351427,0,157864,193563
2021-02-12,26,6,1896800,0,0,0,1465627,0,523291,942336
2021-02-12,40,6,815675,0,0,0,640353,0,316226,324123
2021-02-12,20,6,581975,0,0,0,350741,0,183377,167335
2021-02-12,50,6,138025,0,0,0,100036,0,50960,49006
2021-02-12,51,6,1590575,0,0,0,1274838,0,574835,699954
2021-02-12,19,6,590900,0,0,0,408578,0,236828,171631
2021-02-12,4,6,1393475,0,0,0,990296,0,415442,574663
2021-02-12,32,6,533800,0,0,0,394172,0,190789,203383
2021-02-12,17,6,2481075,0,0,0,1674988,0,792210,882271
2021-02-12,23,6,299375,0,0,0,193246,0,99267,93963
2021-02-12,27,6,1129850,0,0,0,787006,0,315372,471527
2021-02-12,25,6,1499450,0,0,0,962711,0,449549,513142
2021-02-12,36,6,3870175,0,0,0,2712546,0,1361610,1350641
2021-02-12,31,6,407500,0,0,0,259906,0,141365,118137
2021-02-12,30,6,194325,0,0,0,157695,0,88226,69418
2021-02-12,55,6,1080800,0,0,0,864476,0,348403,515998
2021-02-12,28,6,609025,0,0,0,386333,0,213903,172185
2021-02-12,22,6,894850,0,0,0,701110,0,254908,445579
2021-02-12,8,6,1204800,0,0,0,844620,0,427696,416690
2021-02-12,11,6,193800,0,0,0,114110,0,50266,63844
2021-02-12,18,6,1360125,0,0,0,873568,0,377111,495943
2021-02-12,6,6,7963575,0,0,0,5341104,0,2604389,2736715
2021-02-12,38,6,155375,0,0,0,139392,0,67184,72208
2021-02-12,37,6,1985050,0,0,0,1447413,0,544455,902629
2021-02-12,15,6,310200,0,0,0,208807,0,57118,57929
2021-02-12,10,6,188075,0,0,0,136591,0,65316,71252
2021-02-12,56,6,122000,0,0,0,89138,0,43186,45923
2021-02-12,39,6,2293650,0,0,0,1540491,0,890243,649410
2021-02-12,13,6,2017525,0,0,0,1273015,0,691070,581809
2021-02-12,2,6,271350,0,0,0,167436,0,68151,99256
2021-02-12,45,6,826950,0,0,0,649375,0,179385,469417
2021-02-12,33,6,298175,0,0,0,191114,0,109830,81257
2021-02-12,44,6,211850,0,0,0,131913,0,70001,61912
2021-02-12,42,6,2592850,0,0,0,1668862,0,848706,820127
2021-02-12,53,6,1437825,0,0,0,1080510,0,560568,519410
2021-02-12,21,6,882400,0,0,0,636518,0,355188,281307
2021-02-12,34,6,1773525,0,0,0,1252742,0,686163,566104
2021-02-12,47,6,1331775,0,0,0,901616,0,399573,501138
2021-02-12,12,6,4332100,0,0,0,3216044,0,1610348,1602952
2021-02-12,1,6,936200,0,0,0,571115,0,299590,271525
2021-02-12,46,6,182025,0,0,0,148670,0,74467,74190
2021-02-12,24,6,1188700,0,0,0,778790,0,386361,392081
2021-02-12,5,6,629900,0,0,0,447146,0,185462,261655
2021-02-12,9,6,814525,0,0,0,626678,0,292707,333964
2021-02-12,41,6,840575,0,0,0,589035,0,268911,319521
2021-02-12,49,6,579700,0,0,0,510267,0,233289,276978
2021-02-12,35,6,429950,0,0,0,388806,0,155739,232714
2021-02-11,11,6,193600,0,0,0,111720,0,48978,62742
2021-02-11,32,6,533800,0,0,0,379077,0,183485,195592
2021-02-11,16,6,319825,0,0,0,214063,0,114180,99798
2021-02-11,20,6,564000,0,0,0,332923,0,172517,160378
2021-02-11,50,6,137925,0,0,0,96908,0,48681,48166
2021-02-11,15,6,308300,0,0,0,200618,0,53065,53793
2021-02-11,37,6,1938075,0,0,0,1382652,0,518053,864270
2021-02-11,55,6,1080700,0,0,0,826275,0,329026,497179
2021-02-11,34,6,1770250,0,0,0,1196677,0,654068,542134
2021-02-11,45,6,779500,0,0,0,628496,0,170632,457326
2021-02-11,12,6,4318675,0,0,0,2957730,0,1481443,1473932
2021-02-11,13,6,2017525,0,0,0,1273015,0,691070,581809
2021-02-11,21,6,882200,0,0,0,608198,0,338611,269565
2021-02-11,29,6,1058775,0,0,0,694992,0,231926,462942
2021-02-11,38,6,155375,0,0,0,133616,0,63667,69949
2021-02-11,24,6,1188600,0,0,0,745478,0,368307,376856
2021-02-11,22,6,894850,0,0,0,639019,0,223585,414847
2021-02-11,6,6,7822300,0,0,0,5134864,0,2486508,2648356
2021-02-11,27,6,1121000,0,0,0,754262,0,298831,455327
2021-02-11,46,6,181725,0,0,0,141733,0,70727,70993
2021-02-11,1,6,911875,0,0,0,543237,0,286437,256800
2021-02-11,36,6,3843300,0,0,0,2620734,0,1312047,1308405
2021-02-11,41,6,840475,0,0,0,589035,0,268911,319521
2021-02-11,25,6,1445425,0,0,0,924612,0,429293,495301
2021-02-11,49,6,579600,0,0,0,510267,0,233289,276978
2021-02-11,30,6,192125,0,0,0,149339,0,84165,65124
2021-02-11,17,6,2455500,0,0,0,1604830,0,751709,852673
2021-02-11,31,6,405600,0,0,0,247879,0,132766,114774
2021-02-11,42,6,2540475,0,0,0,1594474,0,806092,788357
2021-02-11,35,6,428675,0,0,0,369864,0,147605,221927
2021-02-11,54,6,387400,0,0,0,340780,0,153839,186941
2021-02-11,56,6,118875,0,0,0,79515,0,38094,41392
2021-02-11,10,6,182225,0,0,0,133370,0,64372,68977
2021-02-11,23,6,299375,0,0,0,193246,0,99267,93963
2021-02-11,2,6,270250,0,0,0,162273,0,65193,97052
2021-02-11,48,6,5091325,0,0,0,3708460,0,1919804,1788656
2021-02-11,18,6,1351325,0,0,0,832031,0,353287,478278
2021-02-11,53,6,1429050,0,0,0,1040044,0,542122,497422
2021-02-11,4,6,1391475,0,0,0,941575,0,391524,549869
2021-02-11,51,6,1589875,0,0,0,1223199,0,549222,673932
2021-02-11,9,6,812325,0,0,0,600249,0,279304,320939
2021-02-11,28,6,601625,0,0,0,365400,0,202536,162619
2021-02-11,40,6,815475,0,0,0,628361,0,310933,317424
2021-02-11,39,6,2293650,0,0,0,1459174,0,854043,604345
2021-02-11,26,6,1895500,0,0,0,1412047,0,500227,911820
2021-02-11,44,6,211650,0,0,0,127931,0,66938,60993
2021-02-11,8,6,1162775,0,0,0,815108,0,409964,404924
2021-02-11,47,6,1295675,0,0,0,866352,0,379387,486118
2021-02-11,5,6,593775,0,0,0,430803,0,178297,252477
2021-02-11,19,6,579200,0,0,0,387370,0,222314,164937
2021-02-11,33,6,298075,0,0,0,184103,0,104868,79208
2021-02-10,44,6,208350,0,0,0,124962,0,64804,60158
2021-02-10,36,6,3731300,0,0,0,2535824,0,1264814,1270744
2021-02-10,40,6,779400,0,0,0,606406,0,300605,305797
2021-02-10,33,6,277225,0,0,0,176192,0,99120,77045
2021-02-10,31,6,398575,0,0,0,241067,0,129438,111319
2021-02-10,39,6,2151175,0,0,0,1406437,0,827033,578705
2021-02-10,17,6,2327100,0,0,0,1539781,0,714533,824830
2021-02-10,10,6,183250,0,0,0,130116,0,62905,67190
2021-02-10,19,6,540375,0,0,0,368759,0,211388,157252
2021-02-10,28,6,570075,0,0,0,345507,0,192074,153188
2021-02-10,1,6,861175,0,0,0,515802,0,273602,242200
2021-02-10,18,6,1291675,0,0,0,795702,0,334536,460752
2021-02-10,55,6,1059200,0,0,0,796703,0,314751,481888
2021-02-10,34,6,1688975,0,0,0,1148733,0,626764,521494
2021-02-10,4,6,1370175,0,0,0,897757,0,372908,524678
2021-02-10,29,6,1021500,0,0,0,669658,0,220677,448860
2021-02-10,13,6,1914800,0,0,0,1223850,0,662858,560860
2021-02-10,23,6,285800,0,0,0,193246,0,99267,93963
2021-02-10,51,6,1559275,0,0,0,1187340,0,533066,654231
2021-02-10,30,6,192125,0,0,0,144343,0,81628,62667
2021-02-10,9,6,801325,0,0,0,574750,0,265301,309443
2021-02-10,54,6,380400,0,0,0,332577,0,148536,184041
2021-02-10,5,6,581875,0,0,0,418054,0,172911,245116
2021-02-10,6,6,7607100,0,0,0,4957297,0,2399887,2557410
2021-02-10,16,6,310025,0,0,0,205379,0,109178,96118
2021-02-10,53,6,1405100,0,0,0,1008946,0,522528,485986
2021-02-10,2,6,260300,0,0,0,156255,0,62877,93350
2021-02-10,12,6,4258875,0,0,0,2835535,0,1422195,1411164
2021-02-10,15,6,296250,0,0,0,194035,0,49949,50326
2021-02-10,27,6,1058225,0,0,0,745290,0,291974,453210
2021-02-10,24,6,1101200,0,0,0,721159,0,355813,365057
2021-02-10,56,6,117475,0,0,0,79515,0,38094,41392
2021-02-10,49,6,554050,0,0,0,510267,0,233289,276978
2021-02-10,38,6,143400,0,0,0,130019,0,62082,67937
2021-02-10,11,6,179725,0,0,0,108475,0,46475,62000
2021-02-10,32,6,521200,0,0,0,366333,0,175877,190456
2021-02-10,35,6,411350,0,0,0,354627,0,139796,214528
2021-02-10,48,6,5010525,0,0,0,3568618,0,1840862,1727756
2021-02-10,46,6,173275,0,0,0,136438,0,67866,68559
2021-02-10,42,6,2437975,0,0,0,1538058,0,771242,766793
2021-02-10,41,6,831350,0,0,0,589035,0,268911,319521
2021-02-10,37,6,1831875,0,0,0,1336079,0,499845,835905
2021-02-10,22,6,882350,0,0,0,639019,0,223585,414847
2021-02-10,50,6,134075,0,0,0,93862,0,47186,46618
2021-02-10,8,6,1110575,0,0,0,787041,0,394360,392469
2021-02-10,21,6,840400,0,0,0,584947,0,325027,259900
2021-02-10,45,6,732700,0,0,0,608062,0,163039,444524
2021-02-10,20,6,553750,0,0,0,319662,0,165256,154379
2021-02-10,47,6,1225075,0,0,0,839686,0,366339,472532
2021-02-10,25,6,1393725,0,0,0,883945,0,409677,474250
2021-02-10,26,6,1865325,0,0,0,1358924,0,475593,883331
2021-02-09,27,6,975850,0,0,0,745290,0,291974,453210
2021-02-09,16,6,282075,0,0,0,198826,0,106073,92671
2021-02-09,25,6,1273975,0,0,0,832242,0,388614,443611
2021-02-09,19,6,510550,0,0,0,351803,0,205346,146338
2021-02-09,20,6,492250,0,0,0,305574,0,157348,148200
2021-02-09,30,6,164650,0,0,0,140124,0,80371,59705
2021-02-09,4,6,1265950,0,0,0,863807,0,357198,506447
2021-02-09,28,6,536625,0,0,0,329079,0,183519,145315
2021-02-09,36,6,3428000,0,0,0,2441693,0,1212439,1229004
2021-02-09,44,6,207950,0,0,0,122079,0,63238,58841
2021-02-09,50,6,129875,0,0,0,93037,0,46926,46053
2021-02-09,49,6,531875,0,0,0,510267,0,233289,276978
2021-02-09,56,6,113175,0,0,0,76457,0,36662,39770
2021-02-09,37,6,1722275,0,0,0,1287493,0,479373,807791
2021-02-09,32,6,510200,0,0,0,351531,0,170701,180830
2021-02-09,2,6,256900,0,0,0,152874,0,61269,91578
2021-02-09,34,6,1480825,0,0,0,1096789,0,596409,499905
2021-02-09,48,6,4594050,0,0,0,3436180,0,1778349,1657831
2021-02-09,1,6,823600,0,0,0,490969,0,262016,228953
2021-02-09,40,6,750525,0,0,0,588207,0,290489,297714
2021-02-09,18,6,1206125,0,0,0,761070,0,315184,445523
2021-02-09,53,6,1364750,0,0,0,951204,0,496249,454558
2021-02-09,55,6,1045950,0,0,0,769314,0,297671,471586
2021-02-09,13,6,1840775,0,0,0,1179950,0,637551,542274
2021-02-09,8,6,1045000,0,0,0,757560,0,382298,375059
2021-02-09,42,6,2322875,0,0,0,1478180,0,737802,740355
2021-02-09,45,6,712325,0,0,0,585692,0,153024,432221
2021-02-09,24,6,1098275,0,0,0,692965,0,341974,350721
2021-02-09,39,6,2070625,0,0,0,1373728,0,806619,566486
2021-02-09,21,6,828800,0,0,0,568658,0,315238,253401
2021-02-09,12,6,4217275,0,0,0,2731300,0,1376415,1352886
2021-02-09,9,6,800225,0,0,0,554322,0,256760,297556
2021-02-09,23,6,276600,0,0,0,187512,0,96651,90846
2021-02-09,51,6,1544150,0,0,0,1161590,0,520083,641464
2021-02-09,46,6,167975,0,0,0,133231,0,66109,67109
2021-02-09,29,6,962500,0,0,0,646863,0,208750,437997
2021-02-09,17,6,2207200,0,0,0,1477780,0,686330,791094
2021-02-09,54,6,380400,0,0,0,327414,0,145181,182233
2021-02-09,15,6,285950,0,0,0,194035,0,49949,50326
2021-02-09,35,6,405500,0,0,0,346064,0,132927,212860
2021-02-09,26,6,1846625,0,0,0,1309883,0,448848,861035
2021-02-09,41,6,801125,0,0,0,572695,0,261656,310447
2021-02-09,38,6,143400,0,0,0,129780,0,62305,67475
2021-02-09,33,6,267450,0,0,0,168727,0,94030,74670
2021-02-09,6,6,7385225,0,0,0,4784478,0,2329354,2455124
2021-02-09,31,6,386775,0,0,0,235298,0,126242,108789
2021-02-09,22,6,880150,0,0,0,619729,0,212840,406304
2021-02-09,5,6,580775,0,0,0,404127,0,167523,236580
2021-02-09,10,6,162525,0,0,0,127523,0,61600,65902
2021-02-09,11,6,166950,0,0,0,108475,0,46475,62000
2021-02-09,47,6,1157375,0,0,0,812079,0,352855,458450
2021-02-08,30,6,163675,0,0,0,139273,0,80279,58946
2021-02-08,10,6,161525,0,0,0,126650,0,61419,65210
2021-02-08,32,6,427800,0,0,0,346685,0,169784,176901
2021-02-08,23,6,254550,0,0,0,178449,0,92827,85607
2021-02-08,19,6,510550,0,0,0,345350,0,202363,142868
2021-02-08,5,6,540050,0,0,0,401664,0,165727,235913
2021-02-08,22,6,769750,0,0,0,614041,0,209327,404134
2021-02-08,11,6,166950,0,0,0,108475,0,46475,62000
2021-02-08,21,6,747000,0,0,0,564682,0,313538,251125
2021-02-08,34,6,1480825,0,0,0,1094886,0,596186,498225
2021-02-08,36,6,3378300,0,0,0,2418074,0,1205083,1212743
2021-02-08,54,6,357000,0,0,0,323387,0,142158,181229
2021-02-08,28,6,515450,0,0,0,327429,0,182962,144231
2021-02-08,8,6,991075,0,0,0,751960,0,379318,372439
2021-02-08,18,6,1118350,0,0,0,749771,0,309119,440294
2021-02-08,31,6,346375,0,0,0,234061,0,125712,108119
2021-02-08,25,6,1247600,0,0,0,806376,0,377999,428360
2021-02-08,55,6,926300,0,0,0,763252,0,294009,469186
2021-02-08,17,6,2089050,0,0,0,1457693,0,680101,777244
2021-02-08,44,6,192300,0,0,0,120484,0,62829,57655
2021-02-08,4,6,1186000,0,0,0,841018,0,349611,491247
2021-02-08,47,6,1156975,0,0,0,805720,0,351293,453653
2021-02-08,41,6,734950,0,0,0,554440,0,253117,300732
2021-02-08,6,6,6963500,0,0,0,4682862,0,2298587,2384275
2021-02-08,37,6,1718275,0,0,0,1274361,0,476417,797615
2021-02-08,53,6,1208600,0,0,0,937926,0,488881,448649
2021-02-08,45,6,684700,0,0,0,585692,0,153024,432221
2021-02-08,1,6,804100,0,0,0,467636,0,251575,216061
2021-02-08,29,6,961525,0,0,0,643439,0,206329,436994
2021-02-08,40,6,734625,0,0,0,586054,0,288699,297351
2021-02-08,9,6,740300,0,0,0,542414,0,251022,291386
2021-02-08,39,6,1901750,0,0,0,1346320,0,791708,553991
2021-02-08,56,6,101650,0,0,0,76457,0,36662,39770
2021-02-08,27,6,950250,0,0,0,745290,0,291974,453210
2021-02-08,13,6,1688075,0,0,0,1167738,0,630914,536700
2021-02-08,15,6,263000,0,0,0,194035,0,49949,50326
2021-02-08,24,6,1029725,0,0,0,683305,0,338016,345024
2021-02-08,42,6,2292500,0,0,0,1441358,0,722282,719053
2021-02-08,38,6,131625,0,0,0,129780,0,62305,67475
2021-02-08,16,6,266475,0,0,0,195591,0,104600,90909
2021-02-08,2,6,248500,0,0,0,150934,0,60864,90043
2021-02-08,51,6,1387775,0,0,0,1135639,0,508557,627040
2021-02-08,48,6,4402275,0,0,0,3322062,0,1727049,1595013
2021-02-08,12,6,3791925,0,0,0,2607527,0,1305541,1300097
2021-02-08,35,6,364875,0,0,0,342786,0,131632,210878
2021-02-08,46,6,161150,0,0,0,133068,0,66106,66949
2021-02-08,26,6,1639575,0,0,0,1282375,0,436498,845877
2021-02-08,33,6,257700,0,0,0,166603,0,92998,73578
2021-02-08,50,6,116075,0,0,0,90328,0,45359,44911
2021-02-08,49,6,493525,0,0,0,506629,0,232619,274010
2021-02-08,20,6,492250,0,0,0,303094,0,156049,147019
2021-02-07,28,6,515450,0,0,0,321032,0,181508,139288
2021-02-07,55,6,926300,0,0,0,742527,0,282680,459791
2021-02-07,8,6,991075,0,0,0,729895,0,369582,360130
2021-02-07,35,6,364875,0,0,0,331793,0,125715,205802
2021-02-07,36,6,3378300,0,0,0,2336867,0,1163918,1172701
2021-02-07,21,6,747000,0,0,0,548342,0,305280,243043
2021-02-07,42,6,2292500,0,0,0,1407839,0,699077,708739
2021-02-07,15,6,263000,0,0,0,187048,0,46494,46794
2021-02-07,13,6,1688075,0,0,0,1146024,0,622092,523808
2021-02-07,9,6,740300,0,0,0,533941,0,248890,285045
2021-02-07,46,6,161150,0,0,0,131439,0,65722,65704
2021-02-07,38,6,131625,0,0,0,126822,0,61737,65085
2021-02-07,5,6,540050,0,0,0,393445,0,161251,232170
2021-02-07,18,6,1118350,0,0,0,749771,0,309119,440294
2021-02-07,41,6,734950,0,0,0,532746,0,240939,291216
2021-02-07,48,6,4402275,0,0,0,3246638,0,1694619,1552019
2021-02-07,30,6,163675,0,0,0,137765,0,79744,57973
2021-02-07,6,6,6963500,0,0,0,4485166,0,2186608,2298558
2021-02-07,12,6,3791925,0,0,0,2607527,0,1305541,1300097
2021-02-07,16,6,266475,0,0,0,185681,0,99467,86132
2021-02-07,39,6,1901750,0,0,0,1293965,0,763398,529952
2021-02-07,22,6,769750,0,0,0,599941,0,203116,396280
2021-02-07,31,6,346375,0,0,0,230874,0,124099,106545
2021-02-07,49,6,493525,0,0,0,400285,0,193887,206398
2021-02-07,11,6,166950,0,0,0,105819,0,44987,60832
2021-02-07,10,6,161525,0,0,0,123428,0,60264,63143
2021-02-07,40,6,734625,0,0,0,573746,0,284397,289345
2021-02-07,25,6,1247600,0,0,0,780268,0,366719,413532
2021-02-07,1,6,804100,0,0,0,462332,0,250615,211717
2021-02-07,34,6,1480825,0,0,0,1074805,0,586912,487418
2021-02-07,37,6,1718275,0,0,0,1242541,0,465508,776704
2021-02-07,47,6,1156975,0,0,0,791023,0,344218,446032
2021-02-07,24,6,1029725,0,0,0,665025,0,332037,332810
2021-02-07,54,6,357000,0,0,0,322046,0,141356,180690
2021-02-07,51,6,1387775,0,0,0,1103370,0,492623,610705
2021-02-07,19,6,510550,0,0,0,328412,0,194454,133839
2021-02-07,2,6,248500,0,0,0,146082,0,58436,87619
2021-02-07,56,6,101650,0,0,0,71858,0,33859,37980
2021-02-07,50,6,116075,0,0,0,87180,0,43831,43296
2021-02-07,26,6,1639575,0,0,0,1251940,0,425829,826111
2021-02-07,4,6,1186000,0,0,0,809230,0,335832,473238
2021-02-07,45,6,684700,0,0,0,568917,0,145827,422646
2021-02-07,20,6,492250,0,0,0,296284,0,153460,142799
2021-02-07,27,6,950250,0,0,0,729088,0,281050,447932
2021-02-07,17,6,2089050,0,0,0,1401585,0,656159,745086
2021-02-07,32,6,427800,0,0,0,334073,0,163398,170675
2021-02-07,53,6,1208600,0,0,0,905118,0,469164,435558
2021-02-07,33,6,257700,0,0,0,165887,0,92625,73235
2021-02-07,44,6,192300,0,0,0,117067,0,60692,56375
2021-02-07,29,6,961525,0,0,0,625152,0,193302,431734
2021-02-07,23,6,254550,0,0,0,178449,0,92827,85607
2021-02-06,23,5,254550,0,0,0,168626,0,87232,81379
2021-02-06,49,5,493525,0,0,0,400285,0,193887,206398
2021-02-06,25,5,1247600,0,0,0,727120,0,340575,386528
2021-02-06,47,5,1156975,0,0,0,752298,0,325306,426244
2021-02-06,16,5,266475,0,0,0,176220,0,94449,81699
2021-02-06,55,5,926300,0,0,0,638241,0,240276,397919
2021-02-06,45,5,684700,0,0,0,542879,0,134239,408222
2021-02-06,30,5,163675,0,0,0,130883,0,75275,55561
2021-02-06,42,5,2292500,0,0,0,1338491,0,652001,686469
2021-02-06,29,5,961525,0,0,0,583949,0,172784,411058
2021-02-06,6,5,6963500,0,0,0,4137600,0,1977324,2160276
2021-02-06,33,5,257700,0,0,0,161178,0,89523,71628
2021-02-06,9,5,740300,0,0,0,519400,0,243213,276181
2021-02-06,13,5,1688075,0,0,0,1098863,0,597974,500765
2021-02-06,32,5,427800,0,0,0,322252,0,156435,165817
2021-02-06,28,5,515450,0,0,0,300464,0,170320,129909
2021-02-06,56,5,101650,0,0,0,71858,0,33859,37980
2021-02-06,18,5,1118350,0,0,0,749771,0,309119,440294
2021-02-06,2,5,248500,0,0,0,139147,0,55092,84028
2021-02-06,5,5,540050,0,0,0,374674,0,151261,223391
2021-02-06,40,5,734625,0,0,0,541252,0,271410,269838
2021-02-06,21,5,747000,0,0,0,517168,0,286024,231126
2021-02-06,19,5,510550,0,0,0,308527,0,177769,130639
2021-02-06,38,5,131625,0,0,0,120742,0,59414,61328
2021-02-06,34,5,1480825,0,0,0,1041289,0,570657,470157
2021-02-06,48,5,4402275,0,0,0,3107936,0,1639597,1468339
2021-02-06,36,5,3378300,0,0,0,2225316,0,1101757,1123314
2021-02-06,46,5,161150,0,0,0,127592,0,63672,63907
2021-02-06,8,5,991075,0,0,0,694860,0,351845,342839
2021-02-06,10,5,161525,0,0,0,118475,0,58282,60173
2021-02-06,4,5,1186000,0,0,0,766788,0,314901,451730
2021-02-06,12,5,3791925,0,0,0,2385839,0,1178495,1205575
2021-02-06,50,5,116075,0,0,0,82992,0,41814,41139
2021-02-06,20,5,492250,0,0,0,280252,0,145059,135168
2021-02-06,53,5,1208600,0,0,0,867773,0,443815,423574
